year,month,day_of_month,hour,minute,price,is_weekend_holiday,day_of_week,is_dst
2020,2,23,22,0,47.01,True,6,False
2020,2,24,0,0,42.07,False,0,False
2020,2,24,1,0,40.51,False,0,False
2020,2,24,2,0,40.63,False,0,False
2020,2,24,3,0,39.88,False,0,False
2020,2,24,4,0,39.46,False,0,False
2020,2,24,5,0,39.38,False,0,False
2020,2,24,6,0,41.88,False,0,False
2020,2,24,7,0,45.44,False,0,False
2020,2,24,8,0,47.2,False,0,False
2020,2,24,9,0,46.02,False,0,False
2020,2,24,10,0,43.53,False,0,False
2020,2,24,11,0,42.11,False,0,False
2020,2,24,12,0,41.29,False,0,False
2020,2,24,13,0,39.63,False,0,False
2020,2,24,14,0,39.63,False,0,False
2020,2,24,15,0,37.72,False,0,False
2020,2,24,16,0,39.33,False,0,False
2020,2,24,17,0,40.63,False,0,False
2020,2,24,18,0,41.8,False,0,False
2020,2,24,19,0,44.73,False,0,False
2020,2,24,20,0,46.26,False,0,False
2020,2,24,21,0,44.0,False,0,False
2020,2,24,22,0,40.63,False,0,False
2020,2,25,0,0,33.13,False,1,False
2020,2,25,1,0,31.75,False,1,False
2020,2,25,2,0,29.4,False,1,False
2020,2,25,3,0,28.03,False,1,False
2020,2,25,4,0,25.97,False,1,False
2020,2,25,5,0,26.47,False,1,False
2020,2,25,6,0,29.55,False,1,False
2020,2,25,7,0,32.77,False,1,False
2020,2,25,8,0,37.0,False,1,False
2020,2,25,9,0,38.1,False,1,False
2020,2,25,10,0,33.77,False,1,False
2020,2,25,11,0,34.63,False,1,False
2020,2,25,12,0,33.35,False,1,False
2020,2,25,13,0,33.13,False,1,False
2020,2,25,14,0,29.61,False,1,False
2020,2,25,15,0,28.3,False,1,False
2020,2,25,16,0,27.0,False,1,False
2020,2,25,17,0,29.71,False,1,False
2020,2,25,18,0,36.02,False,1,False
2020,2,25,19,0,39.94,False,1,False
2020,2,25,20,0,41.82,False,1,False
2020,2,25,21,0,40.68,False,1,False
2020,2,25,22,0,33.68,False,1,False
2020,2,26,0,0,27.55,False,2,False
2020,2,26,1,0,25.9,False,2,False
2020,2,26,2,0,24.9,False,2,False
2020,2,26,3,0,24.48,False,2,False
2020,2,26,4,0,24.48,False,2,False
2020,2,26,5,0,25.01,False,2,False
2020,2,26,6,0,31.24,False,2,False
2020,2,26,7,0,34.54,False,2,False
2020,2,26,8,0,37.64,False,2,False
2020,2,26,9,0,37.01,False,2,False
2020,2,26,10,0,34.02,False,2,False
2020,2,26,11,0,33.13,False,2,False
2020,2,26,12,0,32.1,False,2,False
2020,2,26,13,0,30.45,False,2,False
2020,2,26,14,0,28.14,False,2,False
2020,2,26,15,0,27.61,False,2,False
2020,2,26,16,0,28.21,False,2,False
2020,2,26,17,0,30.82,False,2,False
2020,2,26,18,0,35.71,False,2,False
2020,2,26,19,0,42.17,False,2,False
2020,2,26,20,0,41.75,False,2,False
2020,2,26,21,0,41.31,False,2,False
2020,2,26,22,0,35.51,False,2,False
2020,2,27,0,0,32.07,False,3,False
2020,2,27,1,0,28.54,False,3,False
2020,2,27,2,0,27.04,False,3,False
2020,2,27,3,0,25.17,False,3,False
2020,2,27,4,0,25.45,False,3,False
2020,2,27,5,0,28.81,False,3,False
2020,2,27,6,0,33.0,False,3,False
2020,2,27,7,0,34.63,False,3,False
2020,2,27,8,0,35.01,False,3,False
2020,2,27,9,0,34.67,False,3,False
2020,2,27,10,0,33.37,False,3,False
2020,2,27,11,0,32.0,False,3,False
2020,2,27,12,0,30.0,False,3,False
2020,2,27,13,0,25.58,False,3,False
2020,2,27,14,0,24.5,False,3,False
2020,2,27,15,0,31.08,False,3,False
2020,2,27,16,0,31.03,False,3,False
2020,2,27,17,0,31.75,False,3,False
2020,2,27,18,0,33.13,False,3,False
2020,2,27,19,0,41.23,False,3,False
2020,2,27,20,0,39.13,False,3,False
2020,2,27,21,0,35.68,False,3,False
2020,2,27,22,0,33.77,False,3,False
2020,2,28,0,0,35.09,False,4,False
2020,2,28,1,0,30.88,False,4,False
2020,2,28,2,0,30.01,False,4,False
2020,2,28,3,0,30.88,False,4,False
2020,2,28,4,0,32.44,False,4,False
2020,2,28,5,0,32.14,False,4,False
2020,2,28,6,0,35.01,False,4,False
2020,2,28,7,0,40.74,False,4,False
2020,2,28,8,0,43.88,False,4,False
2020,2,28,9,0,40.12,False,4,False
2020,2,28,10,0,37.81,False,4,False
2020,2,28,11,0,37.2,False,4,False
2020,2,28,12,0,35.71,False,4,False
2020,2,28,13,0,35.01,False,4,False
2020,2,28,14,0,30.95,False,4,False
2020,2,28,15,0,31.03,False,4,False
2020,2,28,16,0,31.51,False,4,False
2020,2,28,17,0,33.38,False,4,False
2020,2,28,18,0,34.51,False,4,False
2020,2,28,19,0,35.34,False,4,False
2020,2,28,20,0,34.94,False,4,False
2020,2,28,21,0,34.97,False,4,False
2020,2,28,22,0,29.01,False,4,False
2020,2,29,0,0,20.01,True,5,False
2020,2,29,1,0,16.75,True,5,False
2020,2,29,2,0,13.71,True,5,False
2020,2,29,3,0,12.0,True,5,False
2020,2,29,4,0,9.6,True,5,False
2020,2,29,5,0,9.04,True,5,False
2020,2,29,6,0,10.6,True,5,False
2020,2,29,7,0,14.21,True,5,False
2020,2,29,8,0,14.91,True,5,False
2020,2,29,9,0,17.0,True,5,False
2020,2,29,10,0,16.75,True,5,False
2020,2,29,11,0,16.5,True,5,False
2020,2,29,12,0,16.75,True,5,False
2020,2,29,13,0,15.99,True,5,False
2020,2,29,14,0,15.0,True,5,False
2020,2,29,15,0,14.75,True,5,False
2020,2,29,16,0,15.0,True,5,False
2020,2,29,17,0,19.36,True,5,False
2020,2,29,18,0,20.81,True,5,False
2020,2,29,19,0,24.03,True,5,False
2020,2,29,20,0,22.35,True,5,False
2020,2,29,21,0,21.86,True,5,False
2020,2,29,22,0,21.0,True,5,False
2020,3,1,0,0,16.99,True,6,False
2020,3,1,1,0,13.8,True,6,False
2020,3,1,2,0,13.53,True,6,False
2020,3,1,3,0,7.7,True,6,False
2020,3,1,4,0,5.64,True,6,False
2020,3,1,5,0,5.67,True,6,False
2020,3,1,6,0,9.29,True,6,False
2020,3,1,7,0,10.25,True,6,False
2020,3,1,8,0,10.16,True,6,False
2020,3,1,9,0,12.57,True,6,False
2020,3,1,10,0,13.8,True,6,False
2020,3,1,11,0,13.3,True,6,False
2020,3,1,12,0,14.0,True,6,False
2020,3,1,13,0,11.0,True,6,False
2020,3,1,14,0,9.97,True,6,False
2020,3,1,15,0,9.07,True,6,False
2020,3,1,16,0,12.0,True,6,False
2020,3,1,17,0,14.0,True,6,False
2020,3,1,18,0,18.15,True,6,False
2020,3,1,19,0,22.48,True,6,False
2020,3,1,20,0,28.0,True,6,False
2020,3,1,21,0,26.1,True,6,False
2020,3,1,22,0,23.49,True,6,False
2020,3,2,0,0,20.0,False,0,False
2020,3,2,1,0,16.0,False,0,False
2020,3,2,2,0,10.15,False,0,False
2020,3,2,3,0,9.68,False,0,False
2020,3,2,4,0,9.25,False,0,False
2020,3,2,5,0,9.98,False,0,False
2020,3,2,6,0,17.5,False,0,False
2020,3,2,7,0,23.0,False,0,False
2020,3,2,8,0,24.49,False,0,False
2020,3,2,9,0,25.0,False,0,False
2020,3,2,10,0,24.0,False,0,False
2020,3,2,11,0,23.0,False,0,False
2020,3,2,12,0,22.98,False,0,False
2020,3,2,13,0,21.26,False,0,False
2020,3,2,14,0,18.15,False,0,False
2020,3,2,15,0,17.39,False,0,False
2020,3,2,16,0,17.5,False,0,False
2020,3,2,17,0,22.98,False,0,False
2020,3,2,18,0,24.49,False,0,False
2020,3,2,19,0,36.01,False,0,False
2020,3,2,20,0,37.75,False,0,False
2020,3,2,21,0,35.04,False,0,False
2020,3,2,22,0,30.88,False,0,False
2020,3,3,0,0,25.35,False,1,False
2020,3,3,1,0,23.5,False,1,False
2020,3,3,2,0,21.0,False,1,False
2020,3,3,3,0,19.96,False,1,False
2020,3,3,4,0,18.96,False,1,False
2020,3,3,5,0,19.96,False,1,False
2020,3,3,6,0,23.5,False,1,False
2020,3,3,7,0,26.9,False,1,False
2020,3,3,8,0,27.9,False,1,False
2020,3,3,9,0,28.6,False,1,False
2020,3,3,10,0,26.9,False,1,False
2020,3,3,11,0,25.48,False,1,False
2020,3,3,12,0,25.0,False,1,False
2020,3,3,13,0,24.13,False,1,False
2020,3,3,14,0,23.0,False,1,False
2020,3,3,15,0,22.98,False,1,False
2020,3,3,16,0,23.03,False,1,False
2020,3,3,17,0,24.15,False,1,False
2020,3,3,18,0,26.0,False,1,False
2020,3,3,19,0,35.53,False,1,False
2020,3,3,20,0,40.2,False,1,False
2020,3,3,21,0,38.19,False,1,False
2020,3,3,22,0,30.05,False,1,False
2020,3,4,0,0,30.1,False,2,False
2020,3,4,1,0,26.07,False,2,False
2020,3,4,2,0,24.57,False,2,False
2020,3,4,3,0,23.57,False,2,False
2020,3,4,4,0,23.57,False,2,False
2020,3,4,5,0,25.0,False,2,False
2020,3,4,6,0,30.85,False,2,False
2020,3,4,7,0,35.1,False,2,False
2020,3,4,8,0,36.07,False,2,False
2020,3,4,9,0,37.64,False,2,False
2020,3,4,10,0,36.72,False,2,False
2020,3,4,11,0,34.95,False,2,False
2020,3,4,12,0,34.92,False,2,False
2020,3,4,13,0,34.05,False,2,False
2020,3,4,14,0,32.07,False,2,False
2020,3,4,15,0,31.1,False,2,False
2020,3,4,16,0,32.07,False,2,False
2020,3,4,17,0,33.05,False,2,False
2020,3,4,18,0,33.2,False,2,False
2020,3,4,19,0,41.02,False,2,False
2020,3,4,20,0,43.58,False,2,False
2020,3,4,21,0,37.53,False,2,False
2020,3,4,22,0,33.78,False,2,False
2020,3,5,0,0,27.85,False,3,False
2020,3,5,1,0,24.8,False,3,False
2020,3,5,2,0,22.05,False,3,False
2020,3,5,3,0,22.05,False,3,False
2020,3,5,4,0,21.41,False,3,False
2020,3,5,5,0,22.0,False,3,False
2020,3,5,6,0,23.8,False,3,False
2020,3,5,7,0,26.3,False,3,False
2020,3,5,8,0,28.51,False,3,False
2020,3,5,9,0,28.95,False,3,False
2020,3,5,10,0,28.35,False,3,False
2020,3,5,11,0,26.0,False,3,False
2020,3,5,12,0,25.3,False,3,False
2020,3,5,13,0,24.3,False,3,False
2020,3,5,14,0,22.05,False,3,False
2020,3,5,15,0,21.99,False,3,False
2020,3,5,16,0,21.9,False,3,False
2020,3,5,17,0,23.03,False,3,False
2020,3,5,18,0,24.35,False,3,False
2020,3,5,19,0,28.35,False,3,False
2020,3,5,20,0,30.24,False,3,False
2020,3,5,21,0,27.85,False,3,False
2020,3,5,22,0,26.9,False,3,False
2020,3,6,0,0,21.7,False,4,False
2020,3,6,1,0,20.0,False,4,False
2020,3,6,2,0,17.08,False,4,False
2020,3,6,3,0,16.0,False,4,False
2020,3,6,4,0,15.0,False,4,False
2020,3,6,5,0,18.0,False,4,False
2020,3,6,6,0,21.7,False,4,False
2020,3,6,7,0,25.0,False,4,False
2020,3,6,8,0,25.8,False,4,False
2020,3,6,9,0,25.27,False,4,False
2020,3,6,10,0,22.32,False,4,False
2020,3,6,11,0,19.99,False,4,False
2020,3,6,12,0,17.0,False,4,False
2020,3,6,13,0,16.3,False,4,False
2020,3,6,14,0,12.61,False,4,False
2020,3,6,15,0,16.7,False,4,False
2020,3,6,16,0,16.7,False,4,False
2020,3,6,17,0,18.5,False,4,False
2020,3,6,18,0,23.03,False,4,False
2020,3,6,19,0,29.49,False,4,False
2020,3,6,20,0,35.46,False,4,False
2020,3,6,21,0,31.71,False,4,False
2020,3,6,22,0,30.5,False,4,False
2020,3,7,0,0,29.1,True,5,False
2020,3,7,1,0,25.5,True,5,False
2020,3,7,2,0,24.51,True,5,False
2020,3,7,3,0,24.03,True,5,False
2020,3,7,4,0,24.0,True,5,False
2020,3,7,5,0,24.03,True,5,False
2020,3,7,6,0,25.3,True,5,False
2020,3,7,7,0,25.8,True,5,False
2020,3,7,8,0,26.0,True,5,False
2020,3,7,9,0,28.06,True,5,False
2020,3,7,10,0,28.25,True,5,False
2020,3,7,11,0,26.0,True,5,False
2020,3,7,12,0,25.3,True,5,False
2020,3,7,13,0,25.06,True,5,False
2020,3,7,14,0,24.94,True,5,False
2020,3,7,15,0,25.0,True,5,False
2020,3,7,16,0,25.03,True,5,False
2020,3,7,17,0,27.02,True,5,False
2020,3,7,18,0,31.01,True,5,False
2020,3,7,19,0,37.61,True,5,False
2020,3,7,20,0,35.0,True,5,False
2020,3,7,21,0,34.7,True,5,False
2020,3,7,22,0,33.53,True,5,False
2020,3,8,0,0,31.5,True,6,False
2020,3,8,1,0,29.02,True,6,False
2020,3,8,2,0,27.04,True,6,False
2020,3,8,3,0,26.03,True,6,False
2020,3,8,4,0,25.19,True,6,False
2020,3,8,5,0,25.19,True,6,False
2020,3,8,6,0,25.02,True,6,False
2020,3,8,7,0,24.84,True,6,False
2020,3,8,8,0,24.59,True,6,False
2020,3,8,9,0,25.0,True,6,False
2020,3,8,10,0,25.0,True,6,False
2020,3,8,11,0,25.0,True,6,False
2020,3,8,12,0,25.02,True,6,False
2020,3,8,13,0,25.19,True,6,False
2020,3,8,14,0,24.84,True,6,False
2020,3,8,15,0,24.32,True,6,False
2020,3,8,16,0,24.33,True,6,False
2020,3,8,17,0,25.71,True,6,False
2020,3,8,18,0,31.97,True,6,False
2020,3,8,19,0,34.86,True,6,False
2020,3,8,20,0,34.02,True,6,False
2020,3,8,21,0,33.17,True,6,False
2020,3,8,22,0,31.99,True,6,False
2020,3,9,0,0,25.8,False,0,False
2020,3,9,1,0,25.0,False,0,False
2020,3,9,2,0,25.09,False,0,False
2020,3,9,3,0,24.77,False,0,False
2020,3,9,4,0,24.47,False,0,False
2020,3,9,5,0,25.3,False,0,False
2020,3,9,6,0,28.01,False,0,False
2020,3,9,7,0,35.5,False,0,False
2020,3,9,8,0,37.68,False,0,False
2020,3,9,9,0,37.64,False,0,False
2020,3,9,10,0,35.5,False,0,False
2020,3,9,11,0,34.54,False,0,False
2020,3,9,12,0,33.48,False,0,False
2020,3,9,13,0,35.04,False,0,False
2020,3,9,14,0,33.53,False,0,False
2020,3,9,15,0,32.02,False,0,False
2020,3,9,16,0,32.09,False,0,False
2020,3,9,17,0,33.64,False,0,False
2020,3,9,18,0,35.17,False,0,False
2020,3,9,19,0,39.09,False,0,False
2020,3,9,20,0,40.5,False,0,False
2020,3,9,21,0,37.64,False,0,False
2020,3,9,22,0,35.04,False,0,False
2020,3,10,0,0,28.6,False,1,False
2020,3,10,1,0,28.3,False,1,False
2020,3,10,2,0,27.55,False,1,False
2020,3,10,3,0,27.55,False,1,False
2020,3,10,4,0,27.21,False,1,False
2020,3,10,5,0,27.55,False,1,False
2020,3,10,6,0,29.5,False,1,False
2020,3,10,7,0,35.68,False,1,False
2020,3,10,8,0,37.84,False,1,False
2020,3,10,9,0,38.51,False,1,False
2020,3,10,10,0,37.27,False,1,False
2020,3,10,11,0,36.84,False,1,False
2020,3,10,12,0,37.1,False,1,False
2020,3,10,13,0,36.84,False,1,False
2020,3,10,14,0,35.02,False,1,False
2020,3,10,15,0,35.01,False,1,False
2020,3,10,16,0,35.0,False,1,False
2020,3,10,17,0,36.56,False,1,False
2020,3,10,18,0,37.05,False,1,False
2020,3,10,19,0,40.34,False,1,False
2020,3,10,20,0,44.5,False,1,False
2020,3,10,21,0,40.6,False,1,False
2020,3,10,22,0,38.15,False,1,False
2020,3,11,0,0,37.55,False,2,False
2020,3,11,1,0,37.21,False,2,False
2020,3,11,2,0,36.84,False,2,False
2020,3,11,3,0,36.84,False,2,False
2020,3,11,4,0,36.84,False,2,False
2020,3,11,5,0,37.52,False,2,False
2020,3,11,6,0,38.37,False,2,False
2020,3,11,7,0,40.05,False,2,False
2020,3,11,8,0,39.46,False,2,False
2020,3,11,9,0,39.0,False,2,False
2020,3,11,10,0,37.84,False,2,False
2020,3,11,11,0,37.55,False,2,False
2020,3,11,12,0,37.52,False,2,False
2020,3,11,13,0,36.84,False,2,False
2020,3,11,14,0,36.19,False,2,False
2020,3,11,15,0,36.21,False,2,False
2020,3,11,16,0,36.39,False,2,False
2020,3,11,17,0,37.21,False,2,False
2020,3,11,18,0,37.87,False,2,False
2020,3,11,19,0,43.05,False,2,False
2020,3,11,20,0,48.28,False,2,False
2020,3,11,21,0,45.0,False,2,False
2020,3,11,22,0,38.87,False,2,False
2020,3,12,0,0,38.88,False,3,False
2020,3,12,1,0,38.17,False,3,False
2020,3,12,2,0,37.77,False,3,False
2020,3,12,3,0,37.54,False,3,False
2020,3,12,4,0,37.54,False,3,False
2020,3,12,5,0,37.77,False,3,False
2020,3,12,6,0,38.42,False,3,False
2020,3,12,7,0,41.18,False,3,False
2020,3,12,8,0,41.58,False,3,False
2020,3,12,9,0,41.52,False,3,False
2020,3,12,10,0,40.51,False,3,False
2020,3,12,11,0,39.51,False,3,False
2020,3,12,12,0,39.51,False,3,False
2020,3,12,13,0,39.01,False,3,False
2020,3,12,14,0,38.17,False,3,False
2020,3,12,15,0,38.07,False,3,False
2020,3,12,16,0,37.69,False,3,False
2020,3,12,17,0,37.69,False,3,False
2020,3,12,18,0,37.69,False,3,False
2020,3,12,19,0,39.63,False,3,False
2020,3,12,20,0,40.01,False,3,False
2020,3,12,21,0,38.88,False,3,False
2020,3,12,22,0,37.69,False,3,False
2020,3,13,0,0,26.3,False,4,False
2020,3,13,1,0,29.85,False,4,False
2020,3,13,2,0,27.37,False,4,False
2020,3,13,3,0,26.5,False,4,False
2020,3,13,4,0,25.14,False,4,False
2020,3,13,5,0,25.0,False,4,False
2020,3,13,6,0,29.62,False,4,False
2020,3,13,7,0,32.07,False,4,False
2020,3,13,8,0,34.88,False,4,False
2020,3,13,9,0,36.12,False,4,False
2020,3,13,10,0,37.11,False,4,False
2020,3,13,11,0,37.17,False,4,False
2020,3,13,12,0,37.53,False,4,False
2020,3,13,13,0,37.58,False,4,False
2020,3,13,14,0,37.17,False,4,False
2020,3,13,15,0,37.17,False,4,False
2020,3,13,16,0,37.17,False,4,False
2020,3,13,17,0,37.58,False,4,False
2020,3,13,18,0,38.17,False,4,False
2020,3,13,19,0,42.5,False,4,False
2020,3,13,20,0,41.53,False,4,False
2020,3,13,21,0,40.07,False,4,False
2020,3,13,22,0,39.01,False,4,False
2020,3,14,0,0,37.33,True,5,False
2020,3,14,1,0,37.17,True,5,False
2020,3,14,2,0,36.09,True,5,False
2020,3,14,3,0,35.24,True,5,False
2020,3,14,4,0,35.02,True,5,False
2020,3,14,5,0,34.99,True,5,False
2020,3,14,6,0,34.41,True,5,False
2020,3,14,7,0,33.56,True,5,False
2020,3,14,8,0,34.83,True,5,False
2020,3,14,9,0,34.94,True,5,False
2020,3,14,10,0,35.01,True,5,False
2020,3,14,11,0,34.83,True,5,False
2020,3,14,12,0,34.41,True,5,False
2020,3,14,13,0,34.83,True,5,False
2020,3,14,14,0,34.41,True,5,False
2020,3,14,15,0,31.51,True,5,False
2020,3,14,16,0,30.07,True,5,False
2020,3,14,17,0,31.34,True,5,False
2020,3,14,18,0,37.17,True,5,False
2020,3,14,19,0,38.53,True,5,False
2020,3,14,20,0,40.61,True,5,False
2020,3,14,21,0,40.67,True,5,False
2020,3,14,22,0,38.91,True,5,False
2020,3,15,0,0,37.68,True,6,False
2020,3,15,1,0,35.01,True,6,False
2020,3,15,2,0,30.01,True,6,False
2020,3,15,3,0,27.8,True,6,False
2020,3,15,4,0,27.8,True,6,False
2020,3,15,5,0,27.4,True,6,False
2020,3,15,6,0,27.5,True,6,False
2020,3,15,7,0,27.1,True,6,False
2020,3,15,8,0,26.65,True,6,False
2020,3,15,9,0,26.87,True,6,False
2020,3,15,10,0,27.1,True,6,False
2020,3,15,11,0,26.87,True,6,False
2020,3,15,12,0,24.43,True,6,False
2020,3,15,13,0,23.0,True,6,False
2020,3,15,14,0,20.9,True,6,False
2020,3,15,15,0,14.0,True,6,False
2020,3,15,16,0,14.0,True,6,False
2020,3,15,17,0,19.5,True,6,False
2020,3,15,18,0,26.0,True,6,False
2020,3,15,19,0,32.08,True,6,False
2020,3,15,20,0,33.01,True,6,False
2020,3,15,21,0,33.01,True,6,False
2020,3,15,22,0,30.18,True,6,False
2020,3,16,0,0,22.9,False,0,False
2020,3,16,1,0,20.23,False,0,False
2020,3,16,2,0,20.17,False,0,False
2020,3,16,3,0,20.0,False,0,False
2020,3,16,4,0,19.92,False,0,False
2020,3,16,5,0,22.4,False,0,False
2020,3,16,6,0,25.88,False,0,False
2020,3,16,7,0,32.17,False,0,False
2020,3,16,8,0,32.69,False,0,False
2020,3,16,9,0,32.17,False,0,False
2020,3,16,10,0,28.0,False,0,False
2020,3,16,11,0,25.88,False,0,False
2020,3,16,12,0,24.83,False,0,False
2020,3,16,13,0,25.0,False,0,False
2020,3,16,14,0,25.23,False,0,False
2020,3,16,15,0,25.5,False,0,False
2020,3,16,16,0,25.0,False,0,False
2020,3,16,17,0,25.5,False,0,False
2020,3,16,18,0,25.91,False,0,False
2020,3,16,19,0,33.31,False,0,False
2020,3,16,20,0,37.03,False,0,False
2020,3,16,21,0,35.0,False,0,False
2020,3,16,22,0,33.51,False,0,False
2020,3,17,0,0,24.2,False,1,False
2020,3,17,1,0,22.99,False,1,False
2020,3,17,2,0,22.16,False,1,False
2020,3,17,3,0,21.8,False,1,False
2020,3,17,4,0,21.8,False,1,False
2020,3,17,5,0,22.94,False,1,False
2020,3,17,6,0,24.2,False,1,False
2020,3,17,7,0,30.01,False,1,False
2020,3,17,8,0,32.33,False,1,False
2020,3,17,9,0,31.37,False,1,False
2020,3,17,10,0,29.32,False,1,False
2020,3,17,11,0,28.48,False,1,False
2020,3,17,12,0,25.59,False,1,False
2020,3,17,13,0,25.0,False,1,False
2020,3,17,14,0,24.51,False,1,False
2020,3,17,15,0,24.02,False,1,False
2020,3,17,16,0,26.09,False,1,False
2020,3,17,17,0,30.04,False,1,False
2020,3,17,18,0,32.94,False,1,False
2020,3,17,19,0,38.23,False,1,False
2020,3,17,20,0,39.43,False,1,False
2020,3,17,21,0,37.31,False,1,False
2020,3,17,22,0,35.0,False,1,False
2020,3,18,0,0,30.87,False,2,False
2020,3,18,1,0,24.0,False,2,False
2020,3,18,2,0,23.69,False,2,False
2020,3,18,3,0,23.69,False,2,False
2020,3,18,4,0,23.69,False,2,False
2020,3,18,5,0,23.9,False,2,False
2020,3,18,6,0,24.69,False,2,False
2020,3,18,7,0,30.59,False,2,False
2020,3,18,8,0,31.48,False,2,False
2020,3,18,9,0,31.48,False,2,False
2020,3,18,10,0,31.24,False,2,False
2020,3,18,11,0,31.27,False,2,False
2020,3,18,12,0,31.48,False,2,False
2020,3,18,13,0,31.48,False,2,False
2020,3,18,14,0,31.3,False,2,False
2020,3,18,15,0,31.0,False,2,False
2020,3,18,16,0,30.87,False,2,False
2020,3,18,17,0,31.27,False,2,False
2020,3,18,18,0,32.94,False,2,False
2020,3,18,19,0,40.38,False,2,False
2020,3,18,20,0,40.01,False,2,False
2020,3,18,21,0,37.71,False,2,False
2020,3,18,22,0,35.12,False,2,False
2020,3,19,0,0,29.22,False,3,False
2020,3,19,1,0,28.29,False,3,False
2020,3,19,2,0,28.87,False,3,False
2020,3,19,3,0,28.79,False,3,False
2020,3,19,4,0,28.51,False,3,False
2020,3,19,5,0,29.29,False,3,False
2020,3,19,6,0,30.25,False,3,False
2020,3,19,7,0,31.57,False,3,False
2020,3,19,8,0,32.06,False,3,False
2020,3,19,9,0,29.75,False,3,False
2020,3,19,10,0,29.01,False,3,False
2020,3,19,11,0,29.65,False,3,False
2020,3,19,12,0,29.75,False,3,False
2020,3,19,13,0,29.79,False,3,False
2020,3,19,14,0,29.79,False,3,False
2020,3,19,15,0,30.0,False,3,False
2020,3,19,16,0,29.75,False,3,False
2020,3,19,17,0,30.0,False,3,False
2020,3,19,18,0,29.75,False,3,False
2020,3,19,19,0,33.64,False,3,False
2020,3,19,20,0,36.42,False,3,False
2020,3,19,21,0,35.16,False,3,False
2020,3,19,22,0,32.11,False,3,False
2020,3,20,0,0,28.12,False,4,False
2020,3,20,1,0,25.0,False,4,False
2020,3,20,2,0,24.19,False,4,False
2020,3,20,3,0,24.09,False,4,False
2020,3,20,4,0,24.19,False,4,False
2020,3,20,5,0,24.2,False,4,False
2020,3,20,6,0,24.09,False,4,False
2020,3,20,7,0,24.19,False,4,False
2020,3,20,8,0,28.01,False,4,False
2020,3,20,9,0,29.04,False,4,False
2020,3,20,10,0,29.04,False,4,False
2020,3,20,11,0,29.77,False,4,False
2020,3,20,12,0,30.54,False,4,False
2020,3,20,13,0,30.79,False,4,False
2020,3,20,14,0,29.78,False,4,False
2020,3,20,15,0,29.01,False,4,False
2020,3,20,16,0,28.51,False,4,False
2020,3,20,17,0,28.01,False,4,False
2020,3,20,18,0,29.01,False,4,False
2020,3,20,19,0,30.54,False,4,False
2020,3,20,20,0,35.03,False,4,False
2020,3,20,21,0,33.03,False,4,False
2020,3,20,22,0,29.54,False,4,False
2020,3,21,0,0,25.51,True,5,False
2020,3,21,1,0,22.54,True,5,False
2020,3,21,2,0,25.51,True,5,False
2020,3,21,3,0,25.51,True,5,False
2020,3,21,4,0,26.01,True,5,False
2020,3,21,5,0,26.01,True,5,False
2020,3,21,6,0,27.0,True,5,False
2020,3,21,7,0,23.99,True,5,False
2020,3,21,8,0,26.04,True,5,False
2020,3,21,9,0,27.85,True,5,False
2020,3,21,10,0,27.51,True,5,False
2020,3,21,11,0,27.58,True,5,False
2020,3,21,12,0,27.6,True,5,False
2020,3,21,13,0,28.0,True,5,False
2020,3,21,14,0,27.8,True,5,False
2020,3,21,15,0,27.6,True,5,False
2020,3,21,16,0,27.5,True,5,False
2020,3,21,17,0,27.5,True,5,False
2020,3,21,18,0,28.0,True,5,False
2020,3,21,19,0,30.01,True,5,False
2020,3,21,20,0,34.83,True,5,False
2020,3,21,21,0,34.57,True,5,False
2020,3,21,22,0,31.22,True,5,False
2020,3,22,0,0,28.11,True,6,False
2020,3,22,1,0,27.2,True,6,False
2020,3,22,2,0,27.05,True,6,False
2020,3,22,3,0,27.11,True,6,False
2020,3,22,4,0,27.1,True,6,False
2020,3,22,5,0,27.11,True,6,False
2020,3,22,6,0,27.55,True,6,False
2020,3,22,7,0,26.0,True,6,False
2020,3,22,8,0,24.03,True,6,False
2020,3,22,9,0,26.08,True,6,False
2020,3,22,10,0,27.55,True,6,False
2020,3,22,11,0,28.3,True,6,False
2020,3,22,12,0,27.61,True,6,False
2020,3,22,13,0,28.7,True,6,False
2020,3,22,14,0,27.85,True,6,False
2020,3,22,15,0,26.61,True,6,False
2020,3,22,16,0,24.51,True,6,False
2020,3,22,17,0,23.5,True,6,False
2020,3,22,18,0,27.05,True,6,False
2020,3,22,19,0,30.23,True,6,False
2020,3,22,20,0,32.57,True,6,False
2020,3,22,21,0,31.82,True,6,False
2020,3,22,22,0,30.01,True,6,False
2020,3,23,0,0,30.14,False,0,False
2020,3,23,1,0,27.89,False,0,False
2020,3,23,2,0,25.0,False,0,False
2020,3,23,3,0,24.53,False,0,False
2020,3,23,4,0,24.09,False,0,False
2020,3,23,5,0,25.0,False,0,False
2020,3,23,6,0,28.64,False,0,False
2020,3,23,7,0,30.94,False,0,False
2020,3,23,8,0,31.05,False,0,False
2020,3,23,9,0,31.51,False,0,False
2020,3,23,10,0,31.32,False,0,False
2020,3,23,11,0,31.09,False,0,False
2020,3,23,12,0,31.32,False,0,False
2020,3,23,13,0,31.59,False,0,False
2020,3,23,14,0,30.78,False,0,False
2020,3,23,15,0,29.14,False,0,False
2020,3,23,16,0,27.9,False,0,False
2020,3,23,17,0,26.23,False,0,False
2020,3,23,18,0,27.51,False,0,False
